"AIRPORT_ID","AIRPORT","DISPLAY_AIRPORT_NAME","DISPLAY_AIRPORT_CITY_NAME_FULL","AIRPORT_STATE_CODE","AIRPORT_STATE_FIPS",
12632,"KCA","Kuche","Kuqa, China","","",
12633,"KCC","Coffman Cove Seaplane Base","Coffman Cove, AK","AK","02",
12634,"KCE","Collinsville Airport","Collinsville, Australia","","",
12635,"KCG","Chignik Bay Airport","Chignik Bay, AK","AK","02",
12635,"KCG","Chignik Bay Airport","Chignik Bay, AK","AK","02",
12635,"KCG","Chignik Bay Airport","Chignik Bay, AK","AK","02",
12635,"KCG","Chignik Bay Airport","Chignik Bay, AK","AK","02",
12636,"KCH","Kuching International","Kuching, Malaysia","","",
12636,"KCH","Kuching International","Kuching, Malaysia","","",
12637,"KCK","Fairfax Municipal","Kansas City, KS","KS","20",
12638,"KCL","Chignik Lagoon Airport","Chignik Lagoon, AK","AK","02",
12638,"KCL","Chignik Lagoon Airport","Chignik Lagoon, AK","AK","02",
12639,"KCN","Chernofski Harbor","Chernofski, AK","AK","02",
12641,"KCQ","Chignik Lake","Chignik, AK","AK","02",
12641,"KCQ","Chignik Lake","Chignik, AK","AK","02",
12641,"KCQ","Chignik Lake","Chignik, AK","AK","02",
12642,"KCR","Colorado Creek Airport","Colorado Creek, AK","AK","02",
12644,"KCZ","Kochi Airport","Kochi, Japan","","",
12644,"KCZ","Kochi Airport","Kochi, Japan","","",
12645,"KDH","Kandahar Airport","Kandahar, Afghanistan","","",
12645,"KDH","Kandahar Airport","Kandahar, Afghanistan","","",
12646,"KDJ","N Djole Airport","N Djole, Gabon","","",
12647,"KDK","Kodiak Municipal","Kodiak, AK","AK","02",
12647,"KDK","Kodiak Municipal","Kodiak, AK","AK","02",
12648,"KDT","Kamphang Saen Airport","Kamphang Saen, Thailand","","",
12648,"KDT","Kamphang Saen Airport","Kamphang Saen, Thailand","","",
12649,"KEB","Nanwalek Airport","Nanwalek, AK","AK","02",
12649,"KEB","Nanwalek Airport","Nanwalek, AK","AK","02",
12650,"KED","Kaedi Airport","Kaedi, Mauritania","","",
12650,"KED","Kaedi Airport","Kaedi, Mauritania","","",
12651,"KEF","Keflavik International","Keflavik/Reykjavik, Iceland","","",
12652,"KEH","Kenmore Air Harbor","Kenmore, WA","WA","53",
12653,"KEK","Ekwok Airport","Ekwok, AK","AK","02",
12653,"KEK","Ekwok Airport","Ekwok, AK","AK","02",
12653,"KEK","Ekwok Airport","Ekwok, AK","AK","02",
12654,"KEL","Kiel/Holtenau","Kiel, West Germany","","",
12654,"KEL","Kiel/Holtenau","Kiel, Germany","","",
12654,"KEL","Kiel/Holtenau","Kiel, Germany","","",
12654,"KEL","Kiel/Holtenau","Kiel, Germany","","",
12654,"KEL","Kiel/Holtenau","Kiel, Germany","","",
12655,"KEM","Kemi Tornio","Kemi, Finland","","",
12655,"KEM","Kemi Tornio","Kemi, Finland","","",
12656,"KEN","Kenema Airport","Kenema, Sierra Leone","","",
12656,"KEN","Kenema Airport","Kenema, Sierra Leone","","",
12656,"KEN","Kenema Airport","Kenema, Sierra Leone","","",
12657,"KEO","Odienne IV Coast","Odienne, Cote d'Ivoire","","",
12658,"KEP","Nepalgunj","Nepalganj, Nepal","","",
12658,"KEP","Nepalgunj","Nepalganj, Nepal","","",
12659,"KER","Kerman Airport","Kerman, Iran","","",
12659,"KER","Kerman Airport","Kerman, Iran","","",
12659,"KER","Kerman Airport","Kerman, Iran","","",
12661,"KEZ","Ocean Reef Club","Key Largo, FL","FL","12",
12661,"OCA","Ocean Reef Club","Key Largo, FL","FL","12",
12661,"OCA","Ocean Reef Club","Key Largo, FL","FL","12",
12661,"OCA","Ocean Reef Club","Key Largo, FL","FL","12",
12661,"OCA","Ocean Reef Club","Key Largo, FL","FL","12",
12662,"KFA","Kiffa Airport","Kiffa, Mauritania","","",
12662,"KFA","Kiffa Airport","Kiffa, Mauritania","","",
12663,"KFP","False Pass Airport","False Pass, AK","AK","02",
12663,"KFP","False Pass Airport","False Pass, AK","AK","02",
12663,"KFP","False Pass Airport","False Pass, AK","AK","02",
12663,"KFP","False Pass Airport","False Pass, AK","AK","02",
12664,"KGA","Kananga Airport","Kananga, Congo (Kinshasa)","","",
12664,"KGA","Kananga Airport","Kananga, Congo (Kinshasa)","","",
12665,"KGC","Kingscote Airport","Kingscote, Australia","","",
12665,"KGC","Kingscote Airport","Kingscote, Australia","","",
12666,"KGD","Khrabrovo","Kaliningrad, U.S.S.R.","","",
12666,"KGD","Khrabrovo","Kaliningrad, Russia","","",
12666,"KGD","Khrabrovo","Kaliningrad, Russia","","",
12666,"KGD","Khrabrovo","Kaliningrad, Russia","","",
12667,"KGF","Karaganda Airport","Karaganda, Kazakhstan","","",
12668,"KGG","Kedougou Airport","Kedougou, Senegal","","",
12668,"KGG","Kedougou Airport","Kedougou, Senegal","","",
12669,"KGI","Kalgoorlie Airport","Kalgoorlie, Australia","","",
12670,"KGJ","Karonga Airport","Karonga, Malawi","","",
12670,"KGJ","Karonga Airport","Karonga, Malawi","","",
12670,"KGJ","Karonga Airport","Karonga, Malawi","","",
12671,"KGK","Koliganek Airport","Koliganek, AK","AK","02",
12671,"KGK","Koliganek Airport","Koliganek, AK","AK","02",
12671,"KGK","Koliganek Airport","Koliganek, AK","AK","02",
12672,"KGL","Kigali Airport","Kigali, Rwanda","","",
12672,"KGL","Kigali International","Kigali, Rwanda","","",
12672,"KGL","Kigali International","Kigali, Rwanda","","",
12672,"KGL","Kigali International","Kigali, Rwanda","","",
12674,"KGS","Kos Airport","Kos, Greece","","",
12674,"KGS","Kos Airport","Kos, Greece","","",
12674,"KGS","Kos Airport","Kos, Greece","","",
12675,"KGU","Keningau Airport","Keningau, Malaysia","","",
12675,"KGU","Keningau Airport","Keningau, Malaysia","","",
12675,"KGU","Keningau Airport","Keningau, Malaysia","","",
12676,"KGX","Grayling Airport","Grayling, AK","AK","02",
12676,"KGX","Grayling Airport","Grayling, AK","AK","02",
12676,"KGX","Grayling Airport","Grayling, AK","AK","02",
12677,"KGZ","Glacier Creek Airport","Glacier Creek, AK","AK","02",
12677,"KGZ","Glacier Creek Airport","Glacier Creek, AK","AK","02",
12679,"KHE","Kherson Airport","Kherson, U.S.S.R.","","",
12679,"KHE","Kherson Airport","Kherson, Ukraine","","",
12680,"KHH","Kaohsiung International","Kaohsiung, Taiwan","","",
12680,"KHH","Kaohsiung International","Kaohsiung, Taiwan","","",
12680,"KHH","Kaohsiung International","Kaohsiung, Taiwan","","",
12681,"KHI","Jinnah International","Karachi, Pakistan","","",
12681,"KHI","Jinnah International","Karachi, Pakistan","","",
12681,"KHI","Jinnah International","Karachi, Pakistan","","",
12681,"KHI","Jinnah International","Karachi, Pakistan","","",
12681,"KHI","Jinnah International","Karachi, Pakistan","","",
12682,"KHK","Khark Island","Khark, Iran","","",
12682,"KHK","Khark Island","Khark, Iran","","",
12683,"KHM","Kanti","Khamti, Burma","","",
12683,"KHM","Kanti","Khamti, Burma","","",
12684,"KHN","Changbei International","Nanchang, China","","",
12684,"KHN","Changbei International","Nanchang, China","","",
12684,"KHN","Changbei International","Nanchang, China","","",
12685,"KHV","Novy","Khabarovsk, U.S.S.R.","","",
12685,"KHV","Novy","Khabarovsk, Russia","","",
12685,"KHV","Novy","Khabarovsk, Russia","","",
12685,"KHV","Khabarovsk Airport","Khabarovsk, Russia","","",
12685,"KHV","Khabarovsk Novy","Khabarovsk, Russia","","",
12685,"KHV","Khabarovsk Novy","Khabarovsk, Russia","","",
12686,"KIB","Ivanof Bay Seaplane Base","Ivanof Bay, AK","AK","02",
12687,"KID","Everod","Kristianstad, Sweden","","",
12687,"KID","Kristianstad Airport","Kristianstad, Sweden","","",
12688,"KIE","Kieta Airport","Kieta, Australia","","",
12688,"KIE","Kieta","Bougainville Island, Papua New Guinea","","",
12688,"KIE","Kieta","Bougainville Island, Papua New Guinea","","",
12689,"KIH","Kish Island Airport","Kish Island, Iran","","",
12689,"KIH","Kish Island Airport","Kish Island, Iran","","",
12690,"KIJ","Niigata Airport","Niigata, Japan","","",
12690,"KIJ","Niigata Airport","Niigata, Japan","","",
12691,"KIK","Kirkuk AB","Kirkuk, Iraq","","",
12691,"KIK","Kirkuk AB","Kirkuk, Iraq","","",
12691,"KIK","Kirkuk AB","Kirkuk, Iraq","","",
12691,"KIK","Kirkuk Airport","Kirkuk, Iraq","","",
12692,"KIM","B J Vorster","Kimberley, South Africa","","",
12692,"KIM","Kimberley Airport","Kimberley, South Africa","","",
12692,"KIM","Kimberley Airport","Kimberley, South Africa","","",
12693,"KIN","Norman Manley International","Kingston, Jamaica","","",
12693,"KIN","Norman Manley International","Kingston, Jamaica","","",
12694,"KIR","Kerry","Kerry County, Ireland","","",
12694,"KIR","Kerry","Kerry County, Ireland","","",
12695,"KIS","Kisumu Airport","Kisumu, Kenya","","",
12695,"KIS","Kisumu Airport","Kisumu, Kenya","","",
12695,"KIS","Kisumu Airport","Kisumu, Kenya","","",
12695,"KIS","Kisumu Airport","Kisumu, Kenya","","",
12696,"KIT","Kithira Airport","Kithira, Greece","","",
12696,"KIT","Kithira Airport","Kithira, Greece","","",
12696,"KIT","Alexandros Aristotelous Onassis","Kithira, Greece","","",
12696,"KIT","Alexandros Aristotelous Onassis","Kithira, Greece","","",
12697,"KIV","Kishinev Airport","Kishinev, U.S.S.R.","","",
12697,"KIV","Chisinau International","Kishinev, Moldova","","",
12697,"KIV","Chisinau International","Kishinev, Moldova","","",
12698,"KIW","Kitwe/Nkana","Kitwe, Zambia","","",
12699,"KIX","Kansai International","Osaka, Japan","","",
12699,"KIX","Kansai International","Osaka, Japan","","",
12700,"KIY","Kilwa Masoko","Kilwa, Tanzania","","",
12700,"KIY","Kilwa Masoko","Kilwa, Tanzania","","",
12700,"KIY","Kilwa Masoko","Kilwa, Tanzania","","",
12700,"KIY","Kilwa Masoko","Kilwa, Tanzania","","",
12701,"KJA","Yemelyanovo","Krasnojarsk, Russia","","",
12701,"KJA","Yemelyanovo","Krasnojarsk, Russia","","",
12701,"KJA","Yemelyanovo","Krasnojarsk, Russia","","",
12701,"KJA","Yemelyanovo","Krasnojarsk, Russia","","",
12702,"KJK","Wevelgem","Kortrijk, Belgium","","",
12702,"KJK","Wevelgem","Kortrijk, Belgium","","",
12702,"KJK","Wevelgem","Kortrijk, Belgium","","",
12703,"KK1","Ching Chuan Kang AB","Taichung, Taiwan","","",
12703,"KK1","Ching Chuan Kang AB","Taichung, Taiwan","","",
12704,"KKA","Koyuk Alfred Adams","Koyuk, AK","AK","02",
12704,"KKA","Koyuk Alfred Adams","Koyuk, AK","AK","02",
12705,"KKB","Kitoi Bay Airport","Kitoi Bay, AK","AK","02",
12706,"KKC","Khon Kaen Airport","Khon Kaen, Thailand","","",
12706,"KKC","Khon Kaen Airport","Khon Kaen, Thailand","","",
12707,"KKE","Keri Keri","Kerikeri, New Zealand","","",
12707,"KKE","Kerikeri Airport","Kerikeri, New Zealand","","",
12708,"KKH","Kongiganak Airport","Kongiganak, AK","AK","02",
12708,"KKH","Kongiganak Airport","Kongiganak, AK","AK","02",
12709,"KKI","Akiachak Airport","Akiachak, AK","AK","02",
12709,"KKI","Akiachak Airport","Akiachak, AK","AK","02",
12709,"KKI","Akiachak Airport","Akiachak, AK","AK","02",
12709,"KKI","Akiachak Airport","Akiachak, AK","AK","02",
12709,"KKI","Akiachak Airport","Akiachak, AK","AK","02",
12710,"KKJ","Kitakyushu Airport","Kitakyushu, Japan","","",
12710,"KKJ","Kitakyushu Airport","Kitakyushu, Japan","","",
12711,"KKK","Kalakaket Creek AFS","Kalakaket, AK","AK","02",
12711,"KKK","Kalakaket Creek AS","Kalakaket, AK","AK","02",
12712,"KKL","Karluk Lake Seaplane Base","Karluk Lake, AK","AK","02",
12713,"KKN","Hoybuktmoen","Kirkenes, Norway","","",
12713,"KKN","Hoybuktmoen","Kirkenes, Norway","","",
12714,"KKO","Kaikohe Airport","Kaikohe, New Zealand","","",
12714,"KKO","Kaikohe Airport","Kaikohe, New Zealand","","",
12716,"KKU","Ekuk Airport","Ekuk, AK","AK","02",
12716,"KKU","Ekuk Airport","Ekuk, AK","AK","02",
12717,"KKW","Kikwit Airport","Kikwit, Congo (Kinshasa)","","",
12717,"KKW","Kikwit Airport","Kikwit, Congo (Kinshasa)","","",
12718,"KLB","Kalabo Airport","Kalabo, Zambia","","",
12718,"KLB","Kalabo Airport","Kalabo, Zambia","","",
12719,"KLG","Kalskag Airport","Kalskag, AK","AK","02",
12719,"KLG","Kalskag Airport","Kalskag, AK","AK","02",
12719,"KLG","Kalskag Airport","Kalskag, AK","AK","02",
12720,"KLL","Levelock Airport","Levelock, AK","AK","02",
12720,"KLL","Levelock Airport","Levelock, AK","AK","02",
12720,"KLL","Levelock Airport","Levelock, AK","AK","02",
12721,"KLN","Larsen Bay Airport","Larsen Bay, AK","AK","02",
12721,"KLN","Larsen Bay Airport","Larsen Bay, AK","AK","02",
12722,"KLO","Kalibo International","Kalibo, Philippines","","",
12722,"KLO","Kalibo International","Kalibo, Philippines","","",
12722,"KLO","Kalibo International","Kalibo, Philippines","","",
12722,"KLO","Kalibo International","Kalibo, Philippines","","",
12723,"KLP","Kelp Bay Airport","Kelp Bay, AK","AK","02",
12724,"KLR","Kalmar Airport","Kalmar, Sweden","","",
12724,"KLR","Kalmar Airport","Kalmar, Sweden","","",
12725,"KLS","Kelso-Longview","Kelso, WA","WA","53",
12725,"KLS","Southwest Washington Regional","Kelso, WA","WA","53",
12726,"KLU","Klagenfurt Airport","Klagenfurt, Austria","","",
12726,"KLU","Klagenfurt Worthersee International","Klagenfurt, Austria","","",
12726,"KLU","Klagenfurt International","Klagenfurt, Austria","","",
12727,"KLV","Karlovy Vary Airport","Karlovy Vary, Czechoslovakia","","",
12727,"KLV","Karlovy Vary Airport","Karlovy Vary, Czech Republic","","",
12727,"KLV","Karlovy Vary Airport","Karlovy Vary, Czech Republic","","",
12728,"KLW","Klawock Airport","Klawock, AK","AK","02",
12729,"KLX","Kalamata Airport","Kalamata, Greece","","",
12729,"KLX","Kalamata Airport","Kalamata, Greece","","",
12729,"KLX","Kalamata Airport","Kalamata, Greece","","",
12730,"KMA","Kerema Airport","Kerema, Papua New Guinea","","",
12730,"KMA","Kerema Airport","Kerema, Papua New Guinea","","",
12730,"KMA","Kerema Airport","Kerema, Papua New Guinea","","",
12731,"XWG","King Khalid Military City Airport","King Khalid Military City, Saudi Arabia","","",
12731,"KMC","King Khalid Military City Airport","King Khalid Military City, Saudi Arabia","","",
12731,"KMC","King Khalid Military City Airport","King Khalid Military City, Saudi Arabia","","",
12731,"KMC","King Saud AB","King Khalid Military City, Saudi Arabia","","",
12732,"KMF","Kamina Airport","Kamina, Papua New Guinea","","",
12733,"KMG","Kunming Airport","Kunming, China","","",
12733,"KMG","Wujiaba","Kunming, China","","",
12734,"KMI","Miyazaki Airport","Miyazaki, Japan","","",
12734,"KMI","Miyazaki Airport","Miyazaki, Japan","","",
12734,"KMI","Miyazaki Airport","Miyazaki, Japan","","",
12735,"KMJ","Kuroishibaru","Kumamoto, Japan","","",
12735,"KMJ","Kumamoto Airport","Kumamoto, Japan","","",
12736,"KMN","Kamina Base","Kamina, Congo (Kinshasa)","","",
12736,"KMN","Kamina Base","Kamina, Congo (Kinshasa)","","",
12737,"KMO","Manokatak Seaplane Base","Manokotak, AK","AK","02",
12738,"KMP","Keetmanshoop Airport","Keetmanshoop, South Africa","","",
12738,"KMP","Keetmanshoop Airport","Keetmanshoop, Namibia","","",
12738,"KMP","Keetmanshoop Airport","Keetmanshoop, Namibia","","",
12738,"KMP","Keetmanshoop Airport","Keetmanshoop, Namibia","","",
12739,"KMQ","Komatsu Airport","Komatsu, Japan","","",
12739,"KMQ","Komatsu Airport","Komatsu, Japan","","",
12740,"KMS","Kumasi Airport","Kumasi, Ghana","","",
12740,"KMS","Kumasi Airport","Kumasi, Ghana","","",
12741,"KMU","Kisimayu Airport","Kisimayu, Somalia","","",
12741,"KMU","Kisimayu Airport","Kisimayu, Somalia","","",
12742,"KMX","Khamis Mushait Airport","Khamis Mushait, Saudi Arabia","","",
12742,"KMX","Khamis Mushait Airport","Khamis Mushait, Saudi Arabia","","",
12742,"KMX","Khamis Mushait Airport","Khamis Mushait, Saudi Arabia","","",
12743,"KMY","Moser Bay Airport","Moser Bay, AK","AK","02",
12744,"KMZ","Kaoma Airport","Kaoma, Zambia","","",
12745,"KNB","Kanab Municipal","Kanab, UT","UT","49",
12745,"KNB","Kanab Municipal","Kanab, UT","UT","49",
12746,"KND","Kindu Airport","Kindu, Congo (Kinshasa)","","",
12746,"KND","Kindu Airport","Kindu, Congo (Kinshasa)","","",
12748,"KNK","Kokhanok Airport","Kokhanok, AK","AK","02",
12749,"KNN","Kankan Airport","Kankan, Guinea","","",
12749,"KNN","Kankan Airport","Kankan, Guinea","","",
12751,"KNP","Capanda Airport","Capanda, Angola","","",
12751,"KNP","Capanda Dam","Capanda, Angola","","",
12752,"KNS","King Island Airport","King Island, Australia","","",
12752,"KNS","King Island Airport","King Island, Australia","","",
12753,"KNT","Kennett Memorial","Kennett, MO","MO","29",
12754,"KNU","Kanpur/Chakeri","Kanpur, India","","",
12754,"KNU","Kanpur/Chakeri","Kanpur, India","","",
12755,"KNW","New Stuyahok Airport","New Stuyahok, AK","AK","02",
12755,"KNW","New Stuyahok Airport","New Stuyahok, AK","AK","02",
12756,"KNX","Kununurra Airport","Kununurra, Australia","","",
12756,"KNX","Kununurra Airport","Kununurra, Australia","","",
12757,"KNZ","Kenieba Airport","Kenieba, Mali","","",
12757,"KNZ","Kenieba Airport","Kenieba, Mali","","",
12758,"KOA","Keahole","Kona, HI","HI","15",
12758,"KOA","Keahole-Kona International","Kona, HI","HI","15",
12758,"KOA","Kona International Airport at Keahole","Kona, HI","HI","15",
12760,"KOE","Penfui","Kupang, Indonesia","","",
12760,"KOE","Eltari","Kupang, Indonesia","","",
12760,"KOE","El Tari","Kupang, Indonesia","","",
12761,"KOH","Koolatah Airport","Koolatah, Australia","","",
12762,"KOI","Kirkwall Airport","Kirkwall, United Kingdom","","",
12762,"KOI","Kirkwall Airport","Kirkwall, United Kingdom","","",
12763,"KOJ","Kagoshima Airport","Kagoshima, Japan","","",
12763,"KOJ","Kagoshima Airport","Kagoshima, Japan","","",
12764,"KOK","Kruununkyla","Kokkola/Pietarsaari, Finland","","",
12764,"KOK","Kruunupyy","Kokkola/Pietarsaari, Finland","","",
12764,"KOK","Kokkola Pietarsaari","Kokkola/Pietarsaari, Finland","","",
12765,"KON","Kontum Airport","Kontum, Vietnam","","",
12765,"KON","Kontum Airport","Kontum, Vietnam","","",
12766,"KOP","Nakhon Phanom Airport","Nakhon Phanom, Thailand","","",
12766,"KOP","Nakhon Phanom Airport","Nakhon Phanom, Thailand","","",
12766,"KOP","Nakhon Phanom Airport","Nakhon Phanom, Thailand","","",
12767,"KOR","Kokoro Airport","Kokoro, Papua New Guinea","","",
12768,"KOS","Kompongsom Airport","Kompongsom, Cambodia","","",
12769,"KOT","Kotlik Airport","Kotlik, AK","AK","02",
12769,"KOT","Kotlik Airport","Kotlik, AK","AK","02",
12770,"KOW","Ganzhou Airport","Ganzhou, China","","",
12771,"KOY","Olga Bay Seaplane Base","Olga Bay, AK","AK","02",
12772,"KOZ","Ouzinkie Airport","Ouzinkie, AK","AK","02",
12772,"KOZ","Ouzinkie Airport","Ouzinkie, AK","AK","02",
12773,"KPB","Point Baker Airport","Point Baker, AK","AK","02",
12774,"KPC","Port Clarence CGS","Port Clarence, AK","AK","02",
12774,"KPC","Port Clarence CGS","Port Clarence, AK","AK","02",
12775,"KPH","Pauloff Harbor Airport","Pauloff Harbor, AK","AK","02",
12776,"KPI","Kapit Airport","Kapit, Malaysia","","",
12776,"KPI","Kapit Airport","Kapit, Malaysia","","",
12776,"KPI","Kapit Airport","Kapit, Malaysia","","",
12777,"KPK","Parks Seaplane Base","Parks, AK","AK","02",
12778,"KPM","Napamute Airport","Napamute, AK","AK","02",
12779,"KPN","Kipnuk Airport","Kipnuk, AK","AK","02",
12779,"KPN","Kipnuk Airport","Kipnuk, AK","AK","02",
12779,"KPN","Kipnuk Airport","Kipnuk, AK","AK","02",
12779,"KPN","Kipnuk Airport","Kipnuk, AK","AK","02",
12780,"KPO","Pohang Airport","Pohang, South Korea","","",
12780,"KPO","Pohang Airport","Pohang, South Korea","","",
12781,"KPP","Kalpower","Kalpowar, Australia","","",
12782,"KPR","Port Williams Airport","Port Williams, AK","AK","02",
12783,"KPS","Kempsey Airport","Kempsey, Australia","","",
12783,"KPS","Kempsey Airport","Kempsey, Australia","","",
12784,"KPV","Perryville Airport","Perryville, AK","AK","02",
12784,"KPV","Perryville Airport","Perryville, AK","AK","02",
12784,"KPV","Perryville Airport","Perryville, AK","AK","02",
